,plant_id,plant,op,op_id,plant_state,region,rpm,fuel_type,fuel_usage,net_gen
3238,6071,Trimble County,Louisville Gas & Electric Co,11249,KY,ESC,ST,NG,59549.99,20664.65
3239,6071,Trimble County,Louisville Gas & Electric Co,11249,KY,ESC,ST,PC,0.0,0.0
3240,6071,Trimble County,Louisville Gas & Electric Co,11249,KY,ESC,ST,RC,23881166.658,8305791.9
3241,6071,Trimble County,Louisville Gas & Electric Co,11249,KY,ESC,ST,SUB,49291.33,17204.258
3242,6071,Trimble County,Louisville Gas & Electric Co,11249,KY,ESC,ST,WC,0.0,0.0
3243,6071,Trimble County,Louisville Gas & Electric Co,11249,KY,ESC,ST,WO,0.0,0.0
3244,6072,Grand Gulf,"System Energy Resources, Inc",12465,MS,ESC,ST,NUC,19845631.653,6470934.0
3245,6073,Victor J Daniel Jr,Mississippi Power Co,12686,MS,ESC,CA,NG,423567.412,3034114.0
3246,6073,Victor J Daniel Jr,Mississippi Power Co,12686,MS,ESC,CT,NG,17113772.31,5468720.0
3247,6073,Victor J Daniel Jr,Mississippi Power Co,12686,MS,ESC,ST,BIT,683264.428,208553.17
3248,6073,Victor J Daniel Jr,Mississippi Power Co,12686,MS,ESC,ST,DFO,14405.322,3546.774
3249,6073,Victor J Daniel Jr,Mississippi Power Co,12686,MS,ESC,ST,SUB,6900250.497,2064337.1
3250,6074,Greenwood (MO),Evergy Missouri West,56211,MO,WNC,GT,DFO,1812.351,219.683
3251,6074,Greenwood (MO),Evergy Missouri West,56211,MO,WNC,GT,NG,111494.493,15997.317
3252,6074,Greenwood (MO),Evergy Missouri West,56211,MO,WNC,PV,SUN,11958.472,4651.0
3253,6076,Colstrip,Talen Montana LLC,15298,MT,MTN,ST,DFO,28542.485,8616.312
3254,6076,Colstrip,Talen Montana LLC,15298,MT,MTN,ST,PG,0.0,0.0
3255,6076,Colstrip,Talen Montana LLC,15298,MT,MTN,ST,SUB,25708152.659,7926040.0
3256,6076,Colstrip,Talen Montana LLC,15298,MT,MTN,ST,WO,1717.396,513.723
3257,6077,Gerald Gentleman,Nebraska Public Power District,13337,NE,WNC,ST,NG,94751.342,31979.705
3258,6077,Gerald Gentleman,Nebraska Public Power District,13337,NE,WNC,ST,SUB,20467672.655,6935333.3
3259,6081,Stony Brook,Massachusetts Mun Wholes Electric Co,11806,MA,NEW,CA,DFO,0.0,261.521
3260,6081,Stony Brook,Massachusetts Mun Wholes Electric Co,11806,MA,NEW,CA,NG,0.0,26859.479
3261,6081,Stony Brook,Massachusetts Mun Wholes Electric Co,11806,MA,NEW,CT,DFO,2509.275,546.47
3262,6081,Stony Brook,Massachusetts Mun Wholes Electric Co,11806,MA,NEW,CT,NG,270123.019,67379.53
3263,6081,Stony Brook,Massachusetts Mun Wholes Electric Co,11806,MA,NEW,GT,DFO,5881.643,1515.0
3264,6081,Stony Brook,Massachusetts Mun Wholes Electric Co,11806,MA,NEW,IC,DFO,0.0,0.0
3265,6082,Somerset Operating Co LLC,Somerset Operating Co LLC,22129,NY,MAT,ST,BIT,482618.302,143691.53
3266,6082,Somerset Operating Co LLC,Somerset Operating Co LLC,22129,NY,MAT,ST,DFO,7077.959,1894.467
3267,6082,Somerset Operating Co LLC,Somerset Operating Co LLC,22129,NY,MAT,ST,KER,0.0,0.0
3268,6082,Somerset Operating Co LLC,Somerset Operating Co LLC,22129,NY,MAT,ST,PC,0.0,0.0
3269,6082,Somerset Operating Co LLC,Somerset Operating Co LLC,22129,NY,MAT,ST,SUB,0.0,0.0
3270,6083,Deerfield 3,"Great River Hydro, LLC",61122,MA,NEW,HY,WAT,69664.459,27095.0
3271,6085,R M Schahfer,Northern Indiana Pub Serv Co,13756,IN,ENC,GT,NG,15098.435,801.0
3272,6085,R M Schahfer,Northern Indiana Pub Serv Co,13756,IN,ENC,ST,BIT,6349986.703,1756986.4
3273,6085,R M Schahfer,Northern Indiana Pub Serv Co,13756,IN,ENC,ST,NG,56704.563,15465.684
3274,6085,R M Schahfer,Northern Indiana Pub Serv Co,13756,IN,ENC,ST,SUB,3367164.448,922326.91
3275,6086,Cornell,Northern States Power Co - Minnesota,13781,WI,ENC,HY,WAT,319421.676,124235.0
3276,6087,Wallace Dam,Georgia Power Co,7140,GA,SAT,HY,WAT,362380.327,140943.0
3277,6087,Wallace Dam,Georgia Power Co,7140,GA,SAT,PS,WAT,0.0,-33078.0
3278,6088,North Loop,Tucson Electric Power Co,24211,AZ,MTN,GT,DFO,0.0,0.0
3279,6088,North Loop,Tucson Electric Power Co,24211,AZ,MTN,GT,NG,4981.036,874.0
3280,6089,Lewis & Clark,Montana-Dakota Utilities Co,12199,MT,MTN,IC,NG,4220.81,-148.0
3281,6089,Lewis & Clark,Montana-Dakota Utilities Co,12199,MT,MTN,ST,LIG,868187.291,225564.53
3282,6089,Lewis & Clark,Montana-Dakota Utilities Co,12199,MT,MTN,ST,NG,1900.566,452.408
3283,6089,Lewis & Clark,Montana-Dakota Utilities Co,12199,MT,MTN,ST,SUB,25676.836,6416.059
3284,6090,Sherburne County,Northern States Power Co - Minnesota,13781,MN,WNC,ST,DFO,46732.527,15537.365
3285,6090,Sherburne County,Northern States Power Co - Minnesota,13781,MN,WNC,ST,SUB,25959396.04,8737451.6
3286,6092,Spirit Mound,Basin Electric Power Coop,1307,SD,WNC,GT,DFO,9048.569,2025.0
3287,6094,FirstEnergy Bruce Mansfield,FirstEnergy Generation Corp,6526,PA,MAT,ST,BIT,0.0,0.0
3288,6094,FirstEnergy Bruce Mansfield,FirstEnergy Generation Corp,6526,PA,MAT,ST,DFO,0.0,0.0
3289,6094,FirstEnergy Bruce Mansfield,FirstEnergy Generation Corp,6526,PA,MAT,ST,RC,0.0,0.0
3290,6094,FirstEnergy Bruce Mansfield,FirstEnergy Generation Corp,6526,PA,MAT,ST,SUB,0.0,0.0
3291,6095,Sooner,Oklahoma Gas & Electric Co,14063,OK,WSC,ST,DFO,76489.791,22228.567
3292,6095,Sooner,Oklahoma Gas & Electric Co,14063,OK,WSC,ST,SUB,7898693.518,2365421.4
3293,6096,Nebraska City,Omaha Public Power District,14127,NE,WNC,ST,DFO,1140.926,379.167
3294,6096,Nebraska City,Omaha Public Power District,14127,NE,WNC,ST,NG,82207.314,26973.546
3295,6096,Nebraska City,Omaha Public Power District,14127,NE,WNC,ST,SUB,23115624.872,7636894.3
3296,6098,Big Stone,Otter Tail Power Co,14232,SD,WNC,IC,DFO,0.0,0.0
3297,6098,Big Stone,Otter Tail Power Co,14232,SD,WNC,ST,AB,0.0,0.0
3298,6098,Big Stone,Otter Tail Power Co,14232,SD,WNC,ST,DFO,5772.035,1912.903
3299,6098,Big Stone,Otter Tail Power Co,14232,SD,WNC,ST,SUB,4983808.947,1648222.1
3300,6099,Diablo Canyon,Pacific Gas & Electric Co.,14328,CA,PACC,ST,NUC,22495646.797,7348123.0
3301,6099,Diablo Canyon,Pacific Gas & Electric Co.,14328,CA,PACC,ST,NUC,27278959.084,8910575.0
3302,6100,Helms Pumped Storage,Pacific Gas & Electric Co.,14328,CA,PACC,PS,WAT,0.0,-354509.0
3303,6101,Wyodak,PacifiCorp,14354,WY,MTN,ST,DFO,7060.668,1816.755
3304,6101,Wyodak,PacifiCorp,14354,WY,MTN,ST,SUB,6796190.045,1728655.2
3305,6103,TalenEnergy Susquehanna,TalenEnergy Susquehanna LLC,14266,PA,MAT,ST,NUC,32630586.585,10658665.0
3306,6103,TalenEnergy Susquehanna,TalenEnergy Susquehanna LLC,14266,PA,MAT,ST,NUC,28569844.538,9332238.0
3307,6105,Limerick,Exelon Nuclear,55951,PA,MAT,ST,NUC,31261840.354,10211569.0
3308,6105,Limerick,Exelon Nuclear,55951,PA,MAT,ST,NUC,27960491.755,9133195.0
3309,6106,Boardman,Portland General Electric Co,15248,OR,PACC,ST,DFO,6752.064,2173.232
3310,6106,Boardman,Portland General Electric Co,15248,OR,PACC,ST,SUB,4975125.251,1630144.8
3311,6110,James A Fitzpatrick,Exelon Nuclear,55951,NY,MAT,ST,NUC,20170665.641,6588676.0
3312,6112,Fort St Vrain,Public Service Co of Colorado,15466,CO,MTN,CA,NG,324972.149,1124868.0
3313,6112,Fort St Vrain,Public Service Co of Colorado,15466,CO,MTN,CT,NG,7508581.048,2135459.0
3314,6112,Fort St Vrain,Public Service Co of Colorado,15466,CO,MTN,GT,NG,416417.65,114923.0
3315,6113,Gibson,"Duke Energy Indiana, LLC",15470,IN,ENC,ST,BIT,37319683.557,11746800.0
3316,6113,Gibson,"Duke Energy Indiana, LLC",15470,IN,ENC,ST,DFO,119907.977,37393.186
3317,6115,Seabrook,NextEra Energy Seabrook LLC,6854,NH,NEW,ST,NUC,30201449.143,9865196.0
3318,6118,PSEG Hope Creek Generating Station,PSEG Nuclear LLC,15478,NJ,MAT,ST,NUC,32428631.017,10592697.0
3319,6119,Deerfield 4,"Great River Hydro, LLC",61122,MA,NEW,HY,WAT,58641.47,22808.0
3320,6120,Whitehorn,Puget Sound Energy Inc,15500,WA,PACC,GT,DFO,1116.308,205.892
3321,6120,Whitehorn,Puget Sound Energy Inc,15500,WA,PACC,GT,NG,24120.335,4451.108
3322,6122,R E Ginna Nuclear Power Plant,Exelon Nuclear,55951,NY,MAT,ST,NUC,13264764.44,4332888.0
3323,6124,McIntosh,Georgia Power Co,7140,GA,SAT,GT,BIT,0.0,0.0
3324,6124,McIntosh,Georgia Power Co,7140,GA,SAT,GT,DFO,2664.602,494.838
3325,6124,McIntosh,Georgia Power Co,7140,GA,SAT,GT,NG,229527.987,48707.162
3326,6124,McIntosh,Georgia Power Co,7140,GA,SAT,GT,SUB,0.0,0.0
3327,6125,Shrewsbury,Town of Shrewsbury - (MA),17127,MA,NEW,IC,DFO,97.593,-26.795
3328,6125,Shrewsbury,Town of Shrewsbury - (MA),17127,MA,NEW,IC,NG,875.989,-243.205
3329,6125,Shrewsbury,Town of Shrewsbury - (MA),17127,MA,NEW,PV,SUN,13205.196,5136.0
3330,6126,Fairfield Pumped Storage,"Dominion Energy South Carolina, Inc",17539,SC,SAT,PS,WAT,0.0,-169277.0
3331,6127,V C Summer,"Dominion Energy South Carolina, Inc",17539,SC,SAT,ST,NUC,23657153.096,7727525.0
3332,6128,Amistad Dam & Power,International Bound & Wtr Comm,9339,TX,WSC,HY,WAT,270596.622,105245.0
3333,6130,Carters,USCE-Mobile District,27813,GA,SAT,HY,WAT,627117.579,243909.0
3334,6130,Carters,USCE-Mobile District,27813,GA,SAT,PS,WAT,0.0,-28946.0
3335,6131,Jones Bluff,USCE-Mobile District,27813,AL,ESC,HY,WAT,733684.668,285357.0
3336,6132,Richard B Russell,USCE-Savannah District,19375,GA,SAT,HY,WAT,1228865.754,477951.0
3337,6132,Richard B Russell,USCE-Savannah District,19375,GA,SAT,PS,WAT,0.0,185878.0
3338,6133,West Point (GA),USCE-Mobile District,27813,GA,SAT,HY,WAT,825553.363,321088.0
3339,6137,A B Brown,Southern Indiana Gas & Elec Co,17633,IN,ENC,GT,DFO,104.333,24.461
3340,6137,A B Brown,Southern Indiana Gas & Elec Co,17633,IN,ENC,GT,NG,96784.669,24407.539
3341,6137,A B Brown,Southern Indiana Gas & Elec Co,17633,IN,ENC,ST,BIT,6820786.328,2033049.8
3342,6137,A B Brown,Southern Indiana Gas & Elec Co,17633,IN,ENC,ST,NG,61704.648,18124.247
3343,6138,Flint Creek,Southwestern Electric Power Co,17698,AR,WSC,ST,DFO,19542.272,5936.135
3344,6138,Flint Creek,Southwestern Electric Power Co,17698,AR,WSC,ST,SUB,5882284.547,1810829.9
3345,6139,Welsh,Southwestern Electric Power Co,17698,TX,WSC,ST,BIT,0.0,0.0
3346,6139,Welsh,Southwestern Electric Power Co,17698,TX,WSC,ST,DFO,30234.677,8766.93
3347,6139,Welsh,Southwestern Electric Power Co,17698,TX,WSC,ST,SUB,11424412.053,3311614.1
3348,6140,Clarence Cannon,USCE-St Louis District,26618,MO,WNC,HY,WAT,78768.712,30636.0
3349,6140,Clarence Cannon,USCE-St Louis District,26618,MO,WNC,PS,WAT,0.0,74913.0
3350,6141,Harry Truman,USCE-Kansas City District,25477,MO,WNC,PS,WAT,0.0,-3364.0
3351,6142,Ozark,USCE-Little Rock District,19647,AR,WSC,HY,WAT,467507.557,181831.0
3352,6145,Comanche Peak,Luminant Generation Company LLC,55983,TX,WSC,ST,NUC,29689905.019,9698102.0
3353,6145,Comanche Peak,Luminant Generation Company LLC,55983,TX,WSC,ST,NUC,29946280.661,9781846.0
3354,6146,Martin Lake,Luminant Generation Company LLC,55983,TX,WSC,ST,DFO,35462.479,10444.247
3355,6146,Martin Lake,Luminant Generation Company LLC,55983,TX,WSC,ST,LIG,10425043.514,3120463.7
3356,6146,Martin Lake,Luminant Generation Company LLC,55983,TX,WSC,ST,SUB,32622982.27,9750603.1
3357,6149,Davis Besse,Energy Harbor Nuclear Generation LLC,64225,OH,ENC,ST,NUC,22128093.766,7228063.0
3358,6151,Raccoon Mountain,Tennessee Valley Authority,18642,TN,ESC,PS,WAT,0.0,-720973.0
3359,6152,Sequoyah,Tennessee Valley Authority,18642,TN,ESC,ST,NUC,28325488.034,9252420.0
3360,6152,Sequoyah,Tennessee Valley Authority,18642,TN,ESC,ST,NUC,30145037.065,9846769.0
3361,6153,Callaway,Union Electric Co - (MO),19436,MO,WNC,ST,NUC,23705560.231,7742120.0
3362,6155,Rush Island,Union Electric Co - (MO),19436,MO,WNC,ST,DFO,12527.909,4426.748
3363,6155,Rush Island,Union Electric Co - (MO),19436,MO,WNC,ST,RC,18713006.922,6672378.3
3364,6155,Rush Island,Union Electric Co - (MO),19436,MO,WNC,ST,SUB,0.0,0.0
3365,6156,New Haven Harbor,PSEG Power Connecticut LLC,15452,CT,NEW,GT,KER,7499.689,-373.88
3366,6156,New Haven Harbor,PSEG Power Connecticut LLC,15452,CT,NEW,GT,NG,386.561,91.88
3367,6156,New Haven Harbor,PSEG Power Connecticut LLC,15452,CT,NEW,ST,DFO,9415.201,-11611.88
3368,6156,New Haven Harbor,PSEG Power Connecticut LLC,15452,CT,NEW,ST,NG,40178.285,4772.086
3369,6156,New Haven Harbor,PSEG Power Connecticut LLC,15452,CT,NEW,ST,RFO,3821.94,693.793
3370,6158,New Melones,U S Bureau of Reclamation,2518,CA,PACC,HY,WAT,1114258.553,433376.0
3371,6159,Crystal,U S Bureau of Reclamation,2518,CO,MTN,HY,WAT,441987.222,171905.0
3372,6163,Grand Coulee,U S Bureau of Reclamation,2518,WA,PACC,HY,WAT,52133175.62,20276505.0
3373,6163,Grand Coulee,U S Bureau of Reclamation,2518,WA,PACC,PS,WAT,0.0,13667.0
3374,6165,Hunter,PacifiCorp,14354,UT,MTN,ST,BIT,0.0,0.0
3375,6165,Hunter,PacifiCorp,14354,UT,MTN,ST,DFO,36765.766,11838.559
3376,6165,Hunter,PacifiCorp,14354,UT,MTN,ST,RC,24496942.972,7976364.4
3377,6166,Rockport,Indiana Michigan Power Co,9324,IN,ENC,ST,BIT,1857919.067,599308.75
3378,6166,Rockport,Indiana Michigan Power Co,9324,IN,ENC,ST,DFO,115758.384,36160.245
3379,6166,Rockport,Indiana Michigan Power Co,9324,IN,ENC,ST,SUB,10567330.69,3403316.0
3380,6167,Bath County,Virginia Electric & Power Co,19876,VA,SAT,PS,WAT,0.0,-765342.0
3381,6168,North Anna,Virginia Electric & Power Co,19876,VA,SAT,HY,WAT,359.891,140.0
3382,6168,North Anna,Virginia Electric & Power Co,19876,VA,SAT,ST,NUC,22443440.582,7331070.0
3383,6168,North Anna,Virginia Electric & Power Co,19876,VA,SAT,ST,NUC,25926604.025,8468833.0
3384,6171,Laurel Dam,USCE-Nashville District,19462,KY,ESC,HY,WAT,326366.581,126936.0
3385,6172,Libby,USACE Northwestern Division,19400,MT,MTN,HY,WAT,5941535.604,2310881.0
3386,6174,Lost Creek,USACE Northwestern Division,19400,OR,PACC,HY,WAT,566876.234,220479.0
3387,6175,Lower Granite,USACE Northwestern Division,19400,WA,PACC,HY,WAT,4397114.075,1710199.0
3388,6177,Coronado,Salt River Project,16572,AZ,MTN,ST,DFO,46877.304,13731.214
3389,6177,Coronado,Salt River Project,16572,AZ,MTN,ST,RC,8547392.851,2582192.8
3390,6177,Coronado,Salt River Project,16572,AZ,MTN,ST,SUB,0.0,0.0
3391,6178,Coleto Creek,Coleto Creek Power LP,56570,TX,WSC,ST,DFO,8124.223,2540.38
3392,6178,Coleto Creek,Coleto Creek Power LP,56570,TX,WSC,ST,RC,8042259.657,2527561.6
3393,6178,Coleto Creek,Coleto Creek Power LP,56570,TX,WSC,ST,SUB,0.0,0.0
3394,6179,Fayette Power Project,Lower Colorado River Authority,11269,TX,WSC,ST,DFO,54004.499,16963.25
3395,6179,Fayette Power Project,Lower Colorado River Authority,11269,TX,WSC,ST,RC,27469328.673,8683236.7
3396,6179,Fayette Power Project,Lower Colorado River Authority,11269,TX,WSC,ST,SUB,188931.782,60083.013
3397,6180,Oak Grove (TX),Luminant Generation Company LLC,55983,TX,WSC,ST,LIG,65813.212,21705.541
3398,6180,Oak Grove (TX),Luminant Generation Company LLC,55983,TX,WSC,ST,NG,297152.671,97676.213
3399,6180,Oak Grove (TX),Luminant Generation Company LLC,55983,TX,WSC,ST,RC,39441308.852,12986424.0
3400,6181,J T Deely,City of San Antonio - (TX),16604,TX,WSC,ST,NG,0.0,-3277.0
3401,6181,J T Deely,City of San Antonio - (TX),16604,TX,WSC,ST,SUB,0.0,-3277.0
3402,6183,San Miguel,"San Miguel Electric Coop, Inc",16624,TX,WSC,ST,DFO,10004.86,2580.3
3403,6183,San Miguel,"San Miguel Electric Coop, Inc",16624,TX,WSC,ST,LIG,8674951.741,2315563.7
3404,6188,Harris Dam,Alabama Power Co,195,AL,ESC,HY,WAT,625623.21,243328.0
3405,6189,Rocky Mountain Hydroelectric Plant,Oglethorpe Power Corporation,13994,GA,SAT,PS,WAT,0.0,-500222.0
3406,6190,Brame Energy Center,Cleco Power LLC,3265,LA,WSC,ST,BIT,2164382.313,703482.22
3407,6190,Brame Energy Center,Cleco Power LLC,3265,LA,WSC,ST,DFO,0.0,0.0
3408,6190,Brame Energy Center,Cleco Power LLC,3265,LA,WSC,ST,LIG,0.0,0.0
3409,6190,Brame Energy Center,Cleco Power LLC,3265,LA,WSC,ST,NG,2221035.002,693218.32
3410,6190,Brame Energy Center,Cleco Power LLC,3265,LA,WSC,ST,PC,6969933.712,2265828.8
3411,6190,Brame Energy Center,Cleco Power LLC,3265,LA,WSC,ST,RFO,0.0,0.0
3412,6190,Brame Energy Center,Cleco Power LLC,3265,LA,WSC,ST,SUB,3829527.436,1193451.7
3413,6193,Harrington,Southwestern Public Service Co,17718,TX,WSC,ST,NG,170199.559,51500.627
3414,6193,Harrington,Southwestern Public Service Co,17718,TX,WSC,ST,SUB,10658714.353,3293687.4
3415,6194,Tolk,Southwestern Public Service Co,17718,TX,WSC,ST,NG,260949.602,79424.279
3416,6194,Tolk,Southwestern Public Service Co,17718,TX,WSC,ST,SUB,5861419.059,1779944.7
3417,6195,John Twitty Energy Center,City Utilities of Springfield - (MO),17833,MO,WNC,GT,DFO,0.0,0.0
3418,6195,John Twitty Energy Center,City Utilities of Springfield - (MO),17833,MO,WNC,GT,NG,284467.09,63427.0
3419,6195,John Twitty Energy Center,City Utilities of Springfield - (MO),17833,MO,WNC,ST,BIT,0.0,0.0
3420,6195,John Twitty Energy Center,City Utilities of Springfield - (MO),17833,MO,WNC,ST,DFO,0.0,0.0
3421,6195,John Twitty Energy Center,City Utilities of Springfield - (MO),17833,MO,WNC,ST,NG,96278.829,31366.714
3422,6195,John Twitty Energy Center,City Utilities of Springfield - (MO),17833,MO,WNC,ST,SUB,4680237.727,1541002.3
3423,6196,W E Warne,California Dept. of Water Resources,3255,CA,PACC,HY,WAT,622347.847,242054.0
3424,6200,Rock Island,PUD No 1 of Chelan County,3413,WA,PACC,HY,WAT,6428948.549,2500454.0
3425,6202,Ross,City of Seattle - (WA),16868,WA,PACC,HY,WAT,1681332.904,653932.0
3426,6204,Laramie River Station,Basin Electric Power Coop,1307,WY,MTN,ST,DFO,77455.167,25634.202
3427,6204,Laramie River Station,Basin Electric Power Coop,1307,WY,MTN,ST,RC,23204471.125,7668185.6
3428,6204,Laramie River Station,Basin Electric Power Coop,1307,WY,MTN,ST,SUB,988000.606,323522.24
3429,6206,Tacoma,Public Service Co of Colorado,15466,CO,MTN,HY,WAT,6083.276,2366.0
3430,6207,Ames Hydro,Public Service Co of Colorado,15466,CO,MTN,HY,WAT,11991.296,4664.0
3431,6208,Mount Elbert,U S Bureau of Reclamation,2518,CO,MTN,PS,WAT,0.0,-47646.0
3432,6210,Northeast (WA),Avista Corp,20169,WA,PACC,GT,NG,2409.923,666.0
3433,6211,Dynegy Oakland Power Plant,"Dynegy Oakland, LLC",54803,CA,PACC,GT,DFO,0.0,0.0
3434,6211,Dynegy Oakland Power Plant,"Dynegy Oakland, LLC",54803,CA,PACC,GT,JF,22313.845,4861.0
3435,6213,Merom,"Hoosier Energy R E C, Inc",9267,IN,ENC,ST,BIT,8166554.615,2580328.7
3436,6213,Merom,"Hoosier Energy R E C, Inc",9267,IN,ENC,ST,DFO,15336.116,4806.273
3437,6220,Durant,City of Durant - (IA),5529,IA,WNC,IC,DFO,58.907,19.6
3438,6220,Durant,City of Durant - (IA),5529,IA,WNC,IC,NG,0.0,0.0
3439,6223,Empire Energy Center,Empire District Electric Co,5860,MO,WNC,GT,DFO,0.0,0.0
3440,6223,Empire Energy Center,Empire District Electric Co,5860,MO,WNC,GT,JF,10819.598,2628.684
3441,6223,Empire Energy Center,Empire District Electric Co,5860,MO,WNC,GT,NG,960696.639,233404.32
3442,6229,Mobile,Nebraska Public Power District,13337,NE,WNC,IC,DFO,44.84,12.0
3443,6231,Apple River,Northern States Power Co - Minnesota,13781,WI,ENC,HY,WAT,36834.344,14326.0
3444,6238,Pearl Station,"Prairie Power, Inc",40307,IL,ENC,GT,BIT,0.0,0.0
3445,6238,Pearl Station,"Prairie Power, Inc",40307,IL,ENC,GT,DFO,975.634,188.0
3446,6243,Dansby,City of Bryan - (TX),2442,TX,WSC,GT,NG,106775.755,37384.0
3447,6243,Dansby,City of Bryan - (TX),2442,TX,WSC,ST,NG,502099.908,109475.0
3448,6248,Pawnee,Public Service Co of Colorado,15466,CO,MTN,ST,NG,27211.942,8290.157
3449,6248,Pawnee,Public Service Co of Colorado,15466,CO,MTN,ST,SUB,9989930.274,3059662.8
3450,6249,Winyah,South Carolina Public Service Authority,17543,SC,SAT,ST,BIT,0.0,0.0
3451,6249,Winyah,South Carolina Public Service Authority,17543,SC,SAT,ST,DFO,41898.026,12353.45
3452,6249,Winyah,South Carolina Public Service Authority,17543,SC,SAT,ST,RC,7505354.922,2267803.0
3453,6249,Winyah,South Carolina Public Service Authority,17543,SC,SAT,ST,WO,4646.056,1316.518
3454,6250,Mayo,Duke Energy Progress - (NC),3046,NC,SAT,ST,BIT,2684235.294,628214.38
3455,6250,Mayo,Duke Energy Progress - (NC),3046,NC,SAT,ST,DFO,26226.637,-3023.379
3456,6251,South Texas Project,STP Nuclear Operating Co,21535,TX,WSC,ST,NUC,35356080.424,11548938.0
3457,6251,South Texas Project,STP Nuclear Operating Co,21535,TX,WSC,ST,NUC,31868765.629,10409819.0
3458,6253,Germantown,Wisconsin Electric Power Co,20847,WI,ENC,GT,DFO,10157.257,1873.603
3459,6253,Germantown,Wisconsin Electric Power Co,20847,WI,ENC,GT,NG,39147.847,7221.397
3460,6254,Ottumwa,Interstate Power and Light Co,9417,IA,WNC,ST,DFO,25109.45,2140.975
3461,6254,Ottumwa,Interstate Power and Light Co,9417,IA,WNC,ST,SUB,8072441.581,2518469.0
3462,6257,Scherer,Georgia Power Co,7140,GA,SAT,ST,DFO,29607.212,8429.461
3463,6257,Scherer,Georgia Power Co,7140,GA,SAT,ST,SUB,19135856.603,5625204.5
3464,6258,Wilson,Georgia Power Co,7140,GA,SAT,GT,DFO,11343.316,-138.0
3465,6258,Wilson,Georgia Power Co,7140,GA,SAT,IC,DFO,140.088,-47.0
3466,6264,Mountaineer,Appalachian Power Co,733,WV,SAT,ST,BIT,15382068.989,5249106.4
3467,6264,Mountaineer,Appalachian Power Co,733,WV,SAT,ST,DFO,77980.35,25906.58
3468,6264,Mountaineer,Appalachian Power Co,733,WV,SAT,ST,SUB,0.0,0.0
